x,y
3.80782,2.64572
3.84202,2.73969
3.87622,2.83366
3.91042,2.92763
3.30304,2.32909
3.26884,2.42306
3.23463,2.51702
3.20043,2.61099
3.16623,2.70496
3.73116,2.33512
3.76537,2.42909
3.79957,2.52306
3.83377,2.61702
3.86797,2.71099
3.90217,2.80496
3.93638,2.89893
3.97058,2.9929
3.73529,2.34645
3.76949,2.44042
3.80369,2.53439
3.83789,2.62836
3.8721,2.72233
3.9063,2.8163
3.9405,2.91027
3.39739,2.38191
3.39739,2.48191
3.39739,2.58191
3.39739,2.68191
3.39739,2.78191
3.39739,2.88191
3.39739,2.98191
3.39739,3.08191
3.39739,3.18191
3.39739,3.28191
3.39739,3.38191
3.39739,3.48191
3.39739,3.58191
3.39739,3.68191
3.39739,3.78191
3.39739,3.88191
3.39739,3.98191
3.39739,4.08191
3.39739,4.18191
3.39739,4.28191
3.39739,4.38191
3.39739,4.48191
3.39739,4.58191
3.39739,4.68191
3.39739,4.78191
3.39739,4.88191
3.39739,4.98191
3.39739,5.08191
3.33312,2.35851
3.29891,2.45248
3.26471,2.54645
3.23051,2.64042
3.19631,2.73439
3.16211,2.82836
3.1279,2.92233
3.0937,3.0163
3.0595,3.11027
3.0253,3.20424
2.9911,3.2982
2.95689,3.39217
2.92269,3.48614
2.88849,3.58011
2.85429,3.67408
2.82008,3.76805
2.78588,3.86202
2.75168,3.95599
2.71748,4.04996
2.68328,4.14393
2.64907,4.2379
2.61487,4.33187
2.58067,4.42584
2.54647,4.51981
2.51227,4.61377
2.47806,4.70774
2.44386,4.80171
2.40966,4.89568
2.37546,4.98965
2.34126,5.08362
3.4658,2.39397
3.4658,2.49397
3.4658,2.59397
3.4658,2.69397
3.4658,2.79397
3.4658,2.89397
3.4658,2.99397
3.4658,3.09397
3.4658,3.19397
3.4658,3.29397
3.76537,2.32909
3.82964,2.40569
3.89392,2.48229
3.9582,2.5589
4.02248,2.6355
4.08676,2.71211
4.15104,2.78871
4.21532,2.86532
4.2796,2.94192
4.34387,3.01853
3.5,2.36382
3.5342,2.45778
3.5684,2.55175
3.60261,2.64572
3.63681,2.73969
3.67101,2.83366
3.70521,2.92763
3.73941,3.0216
3.74936,2.28512
3.74936,2.38512
3.74936,2.48512
3.74936,2.58512
3.74936,2.68512
3.74936,2.78512
3.74936,2.88512
3.74936,2.98512
3.36732,2.35248
3.33312,2.44645
3.29891,2.54042
3.26471,2.63439
3.23051,2.72836
3.19631,2.82233
3.16211,2.9163
3.1279,3.01027
3.0937,3.10424
3.0595,3.1982
3.0253,3.29217
2.9911,3.38614
2.95689,3.48011
2.92269,3.57408
2.88849,3.66805
2.85429,3.76202
2.82008,3.85599
2.78588,3.94996
2.75168,4.04393
2.71748,4.1379
2.68328,4.23187
2.64907,4.32584
2.61487,4.41981
2.58067,4.51377
2.54647,4.60774
2.51227,4.70171
2.47806,4.79568
2.44386,4.88965
2.40966,4.98362
2.37546,5.07759
3.5342,2.39397
3.5342,2.49397
3.5342,2.59397
3.5342,2.69397
3.5342,2.79397
3.5342,2.89397
3.5342,2.99397
3.5342,3.09397
3.5342,3.19397
3.74936,2.28512
3.83596,2.33512
3.92257,2.38512
4.00917,2.43512
4.09577,2.48512
4.18237,2.53512
4.26898,2.58512
4.35558,2.63512
4.44218,2.68512
4.52878,2.73512
4.61539,2.78512
4.70199,2.83512
4.78859,2.88512
4.8752,2.93512
4.9618,2.98512
5.0484,3.03512
3.30304,2.22909
3.26884,2.32306
3.23463,2.41702
3.20043,2.51099
3.16623,2.60496
3.65863,2.31172
3.72291,2.38833
3.78719,2.46493
3.85147,2.54153
3.91575,2.61814
3.98003,2.69474
4.04431,2.77135
4.10859,2.84795
4.17286,2.92456
4.23714,3.00116
3.25064,2.18512
3.28484,2.27909
3.31904,2.37306
3.35324,2.46702
3.38745,2.56099
3.42165,2.65496
3.45585,2.74893
3.49005,2.8429
3.52425,2.93687
3.55846,3.03084
3.59266,3.12481
3.96452,2.20039
4.0288,2.27699
4.09308,2.3536
4.15736,2.4302
4.22164,2.5068
4.28592,2.58341
4.35019,2.66001
4.41447,2.73662
4.47875,2.81322
4.54303,2.88983
4.60731,2.96643
4.67159,3.04304
4.73587,3.11964
4.80015,3.19624
4.86442,3.27285
4.9287,3.34945
4.99298,3.42606
5.05726,3.50266
3.90024,2.15851
3.99872,2.17588
4.0972,2.19324
4.19569,2.21061
4.29417,2.22797
4.39265,2.24534
4.49113,2.2627
4.58961,2.28007
4.68809,2.29743
4.78657,2.3148
4.88505,2.33216
4.98353,2.34953
5.08201,2.36689
3.18223,2.18512
3.09563,2.23512
4.08945,2.04927
4.17605,2.09927
4.26266,2.14927
4.34926,2.19927
4.43586,2.24927
4.52246,2.29927
4.60907,2.34927
4.69567,2.39927
4.78227,2.44927
4.86887,2.49927
4.95548,2.54927
5.04208,2.59927
3.73116,2.33512
3.73116,2.43512
3.73116,2.53512
3.73116,2.63512
3.73116,2.73512
3.73116,2.83512
3.73116,2.93512
3.73116,3.03512
3.94632,2.23833
3.98053,2.33229
4.01473,2.42626
4.04893,2.52023
4.08313,2.6142
4.11733,2.70817
4.15154,2.80214
4.18574,2.89611
4.21994,2.99008
3.36732,2.36454
3.36732,2.46454
3.36732,2.56454
3.36732,2.66454
3.36732,2.76454
3.36732,2.86454
3.36732,2.96454
3.36732,3.06454
3.36732,3.16454
3.36732,3.26454
3.36732,3.36454
3.36732,3.46454
3.36732,3.56454
3.36732,3.66454
3.36732,3.76454
3.36732,3.86454
3.36732,3.96454
3.36732,4.06454
3.36732,4.16454
3.36732,4.26454
3.36732,4.36454
3.36732,4.46454
3.36732,4.56454
3.36732,4.66454
3.36732,4.76454
3.36732,4.86454
3.36732,4.96454
3.36732,5.06454
3.4658,2.33512
3.53008,2.41172
3.59436,2.48833
3.65863,2.56493
3.72291,2.64153
3.78719,2.71814
3.85147,2.79474
3.91575,2.87135
3.98003,2.94795
3.73116,2.33512
3.73116,2.43512
3.73116,2.53512
3.73116,2.63512
3.73116,2.73512
3.73116,2.83512
3.73116,2.93512
3.73116,3.03512
3.39739,2.38191
3.36319,2.47588
3.32899,2.56985
3.29479,2.66382
3.26059,2.75778
3.22638,2.85175
3.19218,2.94572
3.15798,3.03969
3.12378,3.13366
3.08958,3.22763
3.05537,3.3216
3.02117,3.41557
2.98697,3.50954
2.95277,3.60351
2.91857,3.69748
2.88436,3.79145
2.85016,3.88542
2.81596,3.97939
2.78176,4.07335
2.74756,4.16732
2.71335,4.26129
2.67915,4.35526
2.64495,4.44923
2.61075,4.5432
2.57655,4.63717
2.54234,4.73114
2.50814,4.82511
2.47394,4.91908
2.43974,5.01305
3.29891,2.35248
3.26471,2.44645
3.23051,2.54042
3.19631,2.63439
3.16211,2.72836
3.1279,2.82233
3.0937,2.9163
3.0595,3.01027
3.0253,3.10424
2.9911,3.1982
2.95689,3.29217
2.92269,3.38614
2.88849,3.48011
2.85429,3.57408
2.82008,3.66805
2.78588,3.76202
2.75168,3.85599
2.71748,3.94996
2.68328,4.04393
2.64907,4.1379
2.61487,4.23187
2.58067,4.32584
2.54647,4.41981
2.51227,4.51377
2.47806,4.60774
2.44386,4.70171
2.40966,4.79568
2.37546,4.88965
2.34126,4.98362
2.30705,5.07759
3.43572,2.35248
3.46992,2.44645
3.50413,2.54042
3.53833,2.63439
3.57253,2.72836
3.60673,2.82233
3.64093,2.9163
3.67514,3.01027
3.28484,2.19115
3.22056,2.26775
3.15628,2.34436
3.63268,2.35248
3.59848,2.44645
3.56428,2.54042
3.53008,2.63439
3.49587,2.72836
3.46167,2.82233
3.42747,2.9163
3.39327,3.01027
3.35907,3.10424
3.32486,3.1982
3.29066,3.29217
3.25646,3.38614
3.22226,3.48011
3.18806,3.57408
3.15385,3.66805
3.11965,3.76202
3.08545,3.85599
3.05125,3.94996
3.01705,4.04393
2.98284,4.1379
2.94864,4.23187
2.91444,4.32584
2.88024,4.41981
2.84604,4.51377
2.81183,4.60774
2.77763,4.70171
2.74343,4.79568
2.70923,4.88965
2.67503,4.98362
2.64082,5.07759
3.73529,2.34645
3.76949,2.44042
3.80369,2.53439
3.83789,2.62836
3.8721,2.72233
3.9063,2.8163
3.9405,2.91027
3.21231,2.30248
3.12571,2.35248
3.45172,2.29645
3.36512,2.34645
3.27852,2.39645
3.19192,2.44645
3.73116,2.33512
3.79544,2.41172
3.85972,2.48833
3.924,2.56493
3.98828,2.64153
4.05256,2.71814
4.11684,2.79474
4.18111,2.87135
4.24539,2.94795
4.30967,3.02456
3.76124,2.31775
3.82552,2.39436
3.8898,2.47096
3.95408,2.54757
4.01836,2.62417
4.08263,2.70077
4.14691,2.77738
4.21119,2.85398
4.27547,2.93059
4.33975,3.00719
3.90437,2.23512
3.93857,2.32909
3.97277,2.42306
4.00697,2.51702
4.04118,2.61099
4.07538,2.70496
4.10958,2.79893
4.14378,2.8929
4.17798,2.98687
4.07901,1.92057
4.17749,1.90321
4.27597,1.88584
4.37445,1.86848
4.47293,1.85111
4.57141,1.83375
4.66989,1.81638
4.76837,1.79902
4.86685,1.78166
4.96533,1.76429
5.06381,1.74693
3.87017,2.24115
3.87017,2.34115
3.87017,2.44115
3.87017,2.54115
3.87017,2.64115
3.87017,2.74115
3.87017,2.84115
3.87017,2.94115
3.20456,2.21172
3.14028,2.28833
3.5684,2.38794
3.5684,2.48794
3.5684,2.58794
3.5684,2.68794
3.5684,2.78794
3.5684,2.88794
3.5684,2.98794
3.5684,3.08794
3.4658,2.38191
3.4658,2.48191
3.4658,2.58191
3.4658,2.68191
3.4658,2.78191
3.4658,2.88191
3.4658,2.98191
3.4658,3.08191
3.4658,3.18191
3.4658,3.28191
4.10765,2.06454
4.19425,2.11454
4.28086,2.16454
4.36746,2.21454
4.45406,2.26454
4.54066,2.31454
4.62727,2.36454
4.71387,2.41454
4.80047,2.46454
4.88707,2.51454
4.97368,2.56454
5.06028,2.61454
3.29479,2.26382
3.29479,2.36382
3.29479,2.46382
3.29479,2.56382
3.29479,2.66382
3.29479,2.76382
3.29479,2.86382
3.29479,2.96382
3.29479,3.06382
3.29479,3.16382
3.29479,3.26382
3.29479,3.36382
3.29479,3.46382
3.29479,3.56382
3.29479,3.66382
3.29479,3.76382
3.29479,3.86382
3.29479,3.96382
3.29479,4.06382
3.29479,4.16382
3.29479,4.26382
3.29479,4.36382
3.29479,4.46382
3.29479,4.56382
3.29479,4.66382
3.29479,4.76382
3.29479,4.86382
3.29479,4.96382
3.29479,5.06382
3.76756,2.23512
3.83184,2.31172
3.89612,2.38833
3.9604,2.46493
4.02468,2.54153
4.08895,2.61814
4.15323,2.69474
4.21751,2.77135
4.28179,2.84795
4.34607,2.92456
4.41035,3.00116
4.47463,3.07777
4.53891,3.15437
4.60318,3.23097
4.66746,3.30758
4.73174,3.38418
4.79602,3.46079
4.8603,3.53739
4.92458,3.614
4.98886,3.6906
5.05314,3.76721
3.23051,2.24042
3.19631,2.33439
3.16211,2.42836
3.76949,2.34042
3.80369,2.43439
3.83789,2.52836
3.8721,2.62233
3.9063,2.7163
3.9405,2.81027
3.9747,2.90424
3.4316,2.38794
3.39739,2.48191
3.36319,2.57588
3.32899,2.66985
3.29479,2.76382
3.26059,2.85778
3.22638,2.95175
3.19218,3.04572
3.15798,3.13969
3.12378,3.23366
3.08958,3.32763
3.05537,3.4216
3.02117,3.51557
2.98697,3.60954
2.95277,3.70351
2.91857,3.79748
2.88436,3.89145
2.85016,3.98542
2.81596,4.07939
2.78176,4.17335
2.74756,4.26732
2.71335,4.36129
2.67915,4.45526
2.64495,4.54923
2.61075,4.6432
2.57655,4.73717
2.54234,4.83114
2.50814,4.92511
2.47394,5.01908
3.43572,2.25248
3.40152,2.34645
3.36732,2.44042
3.33312,2.53439
3.29891,2.62836
3.26471,2.72233
3.23051,2.8163
3.19631,2.91027
3.16211,3.00424
3.1279,3.0982
3.0937,3.19217
3.0595,3.28614
3.0253,3.38011
2.9911,3.47408
2.95689,3.56805
2.92269,3.66202
2.88849,3.75599
2.85429,3.84996
2.82008,3.94393
2.78588,4.0379
2.75168,4.13187
2.71748,4.22584
2.68328,4.31981
2.64907,4.41377
2.61487,4.50774
2.58067,4.60171
2.54647,4.69568
2.51227,4.78965
2.47806,4.88362
2.44386,4.97759
2.40966,5.07156
3.33312,2.35851
3.26884,2.43512
3.20456,2.51172
3.14028,2.58833
3.88204,2.26172
3.96865,2.31172
4.05525,2.36172
4.14185,2.41172
4.22846,2.46172
4.31506,2.51172
4.40166,2.56172
4.48826,2.61172
4.57487,2.66172
4.66147,2.71172
4.74807,2.76172
4.83467,2.81172
4.92128,2.86172
5.00788,2.91172
3.71929,2.30248
3.80589,2.35248
3.89249,2.40248
3.97909,2.45248
4.0657,2.50248
4.1523,2.55248
4.2389,2.60248
4.3255,2.65248
4.41211,2.70248
4.49871,2.75248
4.58531,2.80248
4.67191,2.85248
4.75852,2.90248
4.84512,2.95248
4.93172,3.00248
5.01832,3.05248
3.5684,2.37588
3.60261,2.46985
3.63681,2.56382
3.67101,2.65778
3.70521,2.75175
3.73941,2.84572
3.77362,2.93969
3.80782,3.03366
3.39739,2.38191
3.39739,2.48191
3.39739,2.58191
3.39739,2.68191
3.39739,2.78191
3.39739,2.88191
3.39739,2.98191
3.39739,3.08191
3.39739,3.18191
3.39739,3.28191
3.39739,3.38191
3.39739,3.48191
3.39739,3.58191
3.39739,3.68191
3.39739,3.78191
3.39739,3.88191
3.39739,3.98191
3.39739,4.08191
3.39739,4.18191
3.39739,4.28191
3.39739,4.38191
3.39739,4.48191
3.39739,4.58191
3.39739,4.68191
3.39739,4.78191
3.39739,4.88191
3.39739,4.98191
3.39739,5.08191
3.4316,2.37588
3.4316,2.47588
3.4316,2.57588
3.4316,2.67588
3.4316,2.77588
3.4316,2.87588
3.4316,2.97588
3.4316,3.07588
3.4316,3.17588
3.4316,3.27588
3.4316,3.37588
3.5684,2.37588
3.5684,2.47588
3.5684,2.57588
3.5684,2.67588
3.5684,2.77588
3.5684,2.87588
3.5684,2.97588
3.5684,3.07588
3.5684,3.17588
3.9422,2.22699
4.0288,2.27699
4.1154,2.32699
4.20201,2.37699
4.28861,2.42699
4.37521,2.47699
4.46181,2.52699
4.54842,2.57699
4.63502,2.62699
4.72162,2.67699
4.80822,2.72699
4.89483,2.77699
4.98143,2.82699
5.06803,2.87699
3.60261,2.38191
3.60261,2.48191
3.60261,2.58191
3.60261,2.68191
3.60261,2.78191
3.60261,2.88191
3.60261,2.98191
3.60261,3.08191
3.36319,2.37588
3.36319,2.47588
3.36319,2.57588
3.36319,2.67588
3.36319,2.77588
3.36319,2.87588
3.36319,2.97588
3.36319,3.07588
3.36319,3.17588
3.36319,3.27588
3.36319,3.37588
3.36319,3.47588
3.36319,3.57588
3.36319,3.67588
3.36319,3.77588
3.36319,3.87588
3.36319,3.97588
3.36319,4.07588
3.36319,4.17588
3.36319,4.27588
3.36319,4.37588
3.36319,4.47588
3.36319,4.57588
3.36319,4.67588
3.36319,4.77588
3.36319,4.87588
3.36319,4.97588
3.36319,5.07588
3.33312,2.35851
3.26884,2.43512
3.20456,2.51172
3.14028,2.58833
4.14185,2.0053
4.22846,2.0553
4.31506,2.1053
4.40166,2.1553
4.48826,2.2053
4.57487,2.2553
4.66147,2.3053
4.74807,2.3553
4.83467,2.4053
4.92128,2.4553
5.00788,2.5053
4.0288,2.17699
4.09308,2.2536
4.15736,2.3302
4.22164,2.4068
4.28592,2.48341
4.35019,2.56001
4.41447,2.63662
4.47875,2.71322
4.54303,2.78983
4.60731,2.86643
4.67159,2.94304
4.73587,3.01964
4.80015,3.09624
4.86442,3.17285
4.9287,3.24945
4.99298,3.32606
5.05726,3.40266
3.70109,2.35248
3.73529,2.44645
3.76949,2.54042
3.80369,2.63439
3.83789,2.72836
3.8721,2.82233
3.9063,2.9163
3.5684,2.37588
3.5684,2.47588
3.5684,2.57588
3.5684,2.67588
3.5684,2.77588
3.5684,2.87588
3.5684,2.97588
3.5684,3.07588
3.5684,3.17588
3.86385,2.29966
3.89805,2.39363
3.93225,2.4876
3.96645,2.58157
4.00065,2.67554
4.03486,2.76951
4.06906,2.86348
4.10326,2.95744
3.46167,2.34645
3.52595,2.42306
3.59023,2.49966
3.65451,2.57626
3.71879,2.65287
3.78307,2.72947
3.84735,2.80608
3.91162,2.88268
3.9759,2.95929
3.70109,2.35248
3.70109,2.45248
3.70109,2.55248
3.70109,2.65248
3.70109,2.75248
3.70109,2.85248
3.70109,2.95248
3.70109,3.05248
3.69696,2.32909
3.73116,2.42306
3.76537,2.51702
3.79957,2.61099
3.83377,2.70496
3.86797,2.79893
3.90217,2.8929
3.93638,2.98687
3.5,2.37588
3.5342,2.46985
3.5684,2.56382
3.60261,2.65778
3.63681,2.75175
3.67101,2.84572
3.70521,2.93969
3.73941,3.03366
3.94632,2.18512
4.0448,2.20248
4.14329,2.21985
4.24177,2.23721
4.34025,2.25458
4.43873,2.27194
4.53721,2.28931
4.63569,2.30667
4.73417,2.32404
4.83265,2.3414
4.93113,2.35876
5.02961,2.37613
4.01473,2.08512
4.11321,2.06775
4.21169,2.05039
4.31017,2.03302
4.40865,2.01566
4.50713,1.99829
4.60561,1.98093
4.70409,1.96356
4.80257,1.9462
4.90105,1.92883
4.99954,1.91147
5.09802,1.8941
3.69696,2.34115
3.73116,2.43512
3.76537,2.52909
3.79957,2.62306
3.83377,2.71702
3.86797,2.81099
3.90217,2.90496
3.93638,2.99893
4.11953,2.03191
4.20613,2.08191
4.29273,2.13191
4.37934,2.18191
4.46594,2.23191
4.55254,2.28191
4.63914,2.33191
4.72575,2.38191
4.81235,2.43191
4.89895,2.48191
4.98555,2.53191
5.07216,2.58191
3.39739,2.36985
3.36319,2.46382
3.32899,2.55778
3.29479,2.65175
3.26059,2.74572
3.22638,2.83969
3.19218,2.93366
3.15798,3.02763
3.12378,3.1216
3.08958,3.21557
3.05537,3.30954
3.02117,3.40351
2.98697,3.49748
2.95277,3.59145
2.91857,3.68542
2.88436,3.77939
2.85016,3.87335
2.81596,3.96732
2.78176,4.06129
2.74756,4.15526
2.71335,4.24923
2.67915,4.3432
2.64495,4.43717
2.61075,4.53114
2.57655,4.62511
2.54234,4.71908
2.50814,4.81305
2.47394,4.90702
2.43974,5.00099
3.59848,2.34645
3.63268,2.44042
3.66688,2.53439
3.70109,2.62836
3.73529,2.72233
3.76949,2.8163
3.80369,2.91027
3.83789,3.00424
3.70521,2.36382
3.73941,2.45778
3.77362,2.55175
3.80782,2.64572
3.84202,2.73969
3.87622,2.83366
3.91042,2.92763
3.03135,2.0053
2.93287,2.02267
3.5342,2.38191
3.5342,2.48191
3.5342,2.58191
3.5342,2.68191
3.5342,2.78191
3.5342,2.88191
3.5342,2.98191
3.5342,3.08191
3.5342,3.18191
3.5342,2.36985
3.5684,2.46382
3.60261,2.55778
3.63681,2.65175
3.67101,2.74572
3.70521,2.83969
3.73941,2.93366
3.77362,3.02763
3.56428,2.30569
3.62856,2.38229
3.69284,2.4589
3.75712,2.5355
3.82139,2.61211
3.88567,2.68871
3.94995,2.76532
4.01423,2.84192
4.07851,2.91853
3.99872,2.19436
4.03293,2.28833
4.06713,2.38229
4.10133,2.47626
4.13553,2.57023
4.16973,2.6642
4.20394,2.75817
4.23814,2.85214
4.27234,2.94611
4.30654,3.04008
3.23463,2.22909
3.20043,2.32306
3.16623,2.41702
3.78356,2.29115
3.87017,2.34115
3.95677,2.39115
4.04337,2.44115
4.12997,2.49115
4.21658,2.54115
4.30318,2.59115
4.38978,2.64115
4.47638,2.69115
4.56299,2.74115
4.64959,2.79115
4.73619,2.84115
4.82279,2.89115
4.9094,2.94115
4.996,2.99115
5.0826,3.04115
3.5,2.38794
3.5,2.48794
3.5,2.58794
3.5,2.68794
3.5,2.78794
3.5,2.88794
3.5,2.98794
3.5,3.08794
3.5,3.18794
3.94632,2.23833
3.98053,2.33229
4.01473,2.42626
4.04893,2.52023
4.08313,2.6142
4.11733,2.70817
4.15154,2.80214
4.18574,2.89611
4.21994,2.99008
3.67101,2.36985
3.70521,2.46382
3.73941,2.55778
3.77362,2.65175
3.80782,2.74572
3.84202,2.83969
3.87622,2.93366
3.70109,2.35248
3.73529,2.44645
3.76949,2.54042
3.80369,2.63439
3.83789,2.72836
3.8721,2.82233
3.9063,2.9163
3.93445,2.09927
4.03293,2.11664
4.13141,2.134
4.22989,2.15137
4.32837,2.16873
4.42685,2.1861
4.52533,2.20346
4.62381,2.22083
4.72229,2.23819
4.82077,2.25556
4.91925,2.27292
5.01773,2.29029
3.81364,2.27378
3.90024,2.32378
3.98685,2.37378
4.07345,2.42378
4.16005,2.47378
4.24665,2.52378
4.33326,2.57378
4.41986,2.62378
4.50646,2.67378
4.59306,2.72378
4.67967,2.77378
4.76627,2.82378
4.85287,2.87378
4.93947,2.92378
5.02608,2.97378
3.40152,2.34645
3.43572,2.44042
3.46992,2.53439
3.50413,2.62836
3.53833,2.72233
3.57253,2.8163
3.60673,2.91027
3.64093,3.00424
3.67514,3.0982
3.56428,2.35248
3.56428,2.45248
3.56428,2.55248
3.56428,2.65248
3.56428,2.75248
3.56428,2.85248
3.56428,2.95248
3.56428,3.05248
3.56428,3.15248
3.79544,2.31172
3.82964,2.40569
3.86385,2.49966
3.89805,2.59363
3.93225,2.6876
3.96645,2.78157
4.00065,2.87554
4.03486,2.96951
3.18223,2.18512
3.09563,2.23512
3.63681,2.36382
3.60261,2.45778
3.5684,2.55175
3.5342,2.64572
3.5,2.73969
3.4658,2.83366
3.4316,2.92763
3.39739,3.0216
3.36319,3.11557
3.32899,3.20954
3.29479,3.30351
3.26059,3.39748
3.22638,3.49145
3.19218,3.58542
3.15798,3.67939
3.12378,3.77335
3.08958,3.86732
3.05537,3.96129
3.02117,4.05526
2.98697,4.14923
2.95277,4.2432
2.91857,4.33717
2.88436,4.43114
2.85016,4.52511
2.81596,4.61908
2.78176,4.71305
2.74756,4.80702
2.71335,4.90099
2.67915,4.99495
2.64495,5.08892
3.73941,2.35778
3.77362,2.45175
3.80782,2.54572
3.84202,2.63969
3.87622,2.73366
3.91042,2.82763
3.94463,2.9216
3.5,2.37588
3.5342,2.46985
3.5684,2.56382
3.60261,2.65778
3.63681,2.75175
3.67101,2.84572
3.70521,2.93969
3.73941,3.03366
3.25064,2.18512
3.18636,2.26172
3.12208,2.33833
3.29891,2.25248
3.26471,2.34645
3.23051,2.44042
3.19631,2.53439
3.89392,2.28229
3.9582,2.3589
4.02248,2.4355
4.08676,2.51211
4.15104,2.58871
4.21532,2.66532
4.2796,2.74192
4.34387,2.81853
4.40815,2.89513
4.47243,2.97173
4.53671,3.04834
4.60099,3.12494
4.66527,3.20155
4.72955,3.27815
4.79383,3.35476
4.8581,3.43136
4.92238,3.50797
4.98666,3.58457
5.05094,3.66117
4.11321,1.984
4.21169,2.00137
4.31017,2.01873
4.40865,2.0361
4.50713,2.05346
4.60561,2.07083
4.70409,2.08819
4.80257,2.10556
4.90105,2.12292
4.99954,2.14029
5.09802,2.15765
3.81777,2.28512
3.81777,2.38512
3.81777,2.48512
3.81777,2.58512
3.81777,2.68512
3.81777,2.78512
3.81777,2.88512
3.81777,2.98512
4.15373,1.97267
4.24033,2.02267
4.32694,2.07267
4.41354,2.12267
4.50014,2.17267
4.58674,2.22267
4.67335,2.27267
4.75995,2.32267
4.84655,2.37267
4.93315,2.42267
5.01976,2.47267
3.5342,2.38191
3.5342,2.48191
3.5342,2.58191
3.5342,2.68191
3.5342,2.78191
3.5342,2.88191
3.5342,2.98191
3.5342,3.08191
3.5342,3.18191
3.5342,2.38191
3.5,2.47588
3.4658,2.56985
3.4316,2.66382
3.39739,2.75778
3.36319,2.85175
3.32899,2.94572
3.29479,3.03969
3.26059,3.13366
3.22638,3.22763
3.19218,3.3216
3.15798,3.41557
3.12378,3.50954
3.08958,3.60351
3.05537,3.69748
3.02117,3.79145
2.98697,3.88542
2.95277,3.97939
2.91857,4.07335
2.88436,4.16732
2.85016,4.26129
2.81596,4.35526
2.78176,4.44923
2.74756,4.5432
2.71335,4.63717
2.67915,4.73114
2.64495,4.82511
2.61075,4.91908
2.57655,5.01305
3.66688,2.35851
3.73116,2.43512
3.79544,2.51172
3.85972,2.58833
3.924,2.66493
3.98828,2.74153
4.05256,2.81814
4.11684,2.89474
4.18111,2.97135
3.56015,2.32909
3.62443,2.40569
3.68871,2.48229
3.75299,2.5589
3.81727,2.6355
3.88155,2.71211
3.94583,2.78871
4.0101,2.86532
4.07438,2.94192
3.87017,2.24115
3.93445,2.31775
3.99872,2.39436
4.063,2.47096
4.12728,2.54757
4.19156,2.62417
4.25584,2.70077
4.32012,2.77738
4.3844,2.85398
4.44868,2.93059
4.51295,3.00719
4.57723,3.0838
4.64151,3.1604
4.70579,3.23701
4.77007,3.31361
4.83435,3.39021
4.89863,3.46682
4.96291,3.54342
5.02718,3.62003
3.89392,2.28229
3.92813,2.37626
3.96233,2.47023
3.99653,2.5642
4.03073,2.65817
4.06493,2.75214
4.09914,2.84611
4.13334,2.94008
3.29891,2.35248
3.23463,2.42909
3.17036,2.50569
3.69696,2.32909
3.76124,2.40569
3.82552,2.48229
3.8898,2.5589
3.95408,2.6355
4.01836,2.71211
4.08263,2.78871
4.14691,2.86532
4.21119,2.94192
3.76124,2.31775
3.82552,2.39436
3.8898,2.47096
3.95408,2.54757
4.01836,2.62417
4.08263,2.70077
4.14691,2.77738
4.21119,2.85398
4.27547,2.93059
4.33975,3.00719
3.29891,2.25248
3.29891,2.35248
3.29891,2.45248
3.29891,2.55248
3.29891,2.65248
3.29891,2.75248
3.29891,2.85248
3.29891,2.95248
3.29891,3.05248
3.29891,3.15248
3.29891,3.25248
3.29891,3.35248
3.29891,3.45248
3.29891,3.55248
3.29891,3.65248
3.29891,3.75248
3.29891,3.85248
3.29891,3.95248
3.29891,4.05248
3.29891,4.15248
3.29891,4.25248
3.29891,4.35248
3.29891,4.45248
3.29891,4.55248
3.29891,4.65248
3.29891,4.75248
3.29891,4.85248
3.29891,4.95248
3.29891,5.05248
3.20456,2.21172
3.14028,2.28833
3.99097,2.13191
4.08945,2.14927
4.18793,2.16664
4.28641,2.184
4.38489,2.20137
4.48338,2.21873
4.58186,2.2361
4.68034,2.25346
4.77882,2.27083
4.8773,2.28819
4.97578,2.30556
5.07426,2.32292
3.91625,2.25569
3.98053,2.33229
4.0448,2.4089
4.10908,2.4855
4.17336,2.56211
4.23764,2.63871
4.30192,2.71532
4.3662,2.79192
4.43048,2.86853
4.49476,2.94513
4.55903,3.02173
4.62331,3.09834
4.68759,3.17494
4.75187,3.25155
4.81615,3.32815
4.88043,3.40476
4.94471,3.48136
5.00899,3.55797
3.99872,2.19436
4.08533,2.24436
4.17193,2.29436
4.25853,2.34436
4.34513,2.39436
4.43174,2.44436
4.51834,2.49436
4.60494,2.54436
4.69154,2.59436
4.77815,2.64436
4.86475,2.69436
4.95135,2.74436
5.03795,2.79436
3.70109,2.35248
3.73529,2.44645
3.76949,2.54042
3.80369,2.63439
3.83789,2.72836
3.8721,2.82233
3.9063,2.9163
4.04337,2.14115
4.12997,2.19115
4.21658,2.24115
4.30318,2.29115
4.38978,2.34115
4.47638,2.39115
4.56299,2.44115
4.64959,2.49115
4.73619,2.54115
4.82279,2.59115
4.9094,2.64115
4.996,2.69115
5.0826,2.74115
4.15373,1.93794
4.25221,1.92057
4.35069,1.90321
4.44917,1.88584
4.54765,1.86848
4.64613,1.85111
4.74462,1.83375
4.8431,1.81638
4.94158,1.79902
5.04006,1.78166
3.60261,2.38191
3.63681,2.47588
3.67101,2.56985
3.70521,2.66382
3.73941,2.75778
3.77362,2.85175
3.80782,2.94572
3.63268,2.35248
3.63268,2.45248
3.63268,2.55248
3.63268,2.65248
